Date,Hour,Season,Temperature(°C),Humidity(%),Dew Point(°C),Solar Radiation(MJ/m2),Residents,AC Usage(hours),Heater Usage(hours),Holiday,Functioning Day,Electricity Usage(kWh)
2022-03-07,18,Summer,18.1,61.9,17.1,3.53,1,7.8,2.0,No Holiday,Yes,46.8
2022-03-07,19,Autumn,29.0,59.0,27.8,4.61,1,5.2,2.0,No Holiday,Yes,48.4
2022-03-07,20,Winter,21.9,59.7,19.4,4.51,2,8.5,2.5,Holiday,No,52.9
2022-03-07,21,Summer,20.2,55.6,17.7,4.15,5,3.8,1.4,Holiday,No,40.6
2022-03-07,22,Spring,19.4,60.3,17.6,3.28,5,1.1,1.4,Holiday,No,36.7
2022-03-07,23,Winter,32.6,60.0,30.2,5.04,1,1.9,1.4,No Holiday,Yes,41.7
2022-03-08,0,Summer,23.9,55.5,21.2,4.82,5,3.7,0.9,No Holiday,Yes,46.9
2022-03-08,1,Summer,34.7,63.0,31.8,5.64,5,6.1,2.9,No Holiday,Yes,60.1
2022-03-08,2,Spring,24.3,55.6,22.4,4.72,5,2.7,1.5,Holiday,No,42.0
2022-03-08,3,Spring,18.5,59.6,17.6,4.04,1,3.6,3.1,No Holiday,Yes,45.5
2022-03-08,4,Autumn,21.4,55.9,19.8,4.95,5,2.5,2.5,No Holiday,Yes,39.7
2022-03-08,5,Winter,33.2,55.9,31.4,5.44,3,3.7,2.0,No Holiday,Yes,52.8
2022-03-08,6,Winter,26.2,50.2,24.3,4.43,1,7.7,2.8,No Holiday,Yes,53.6
2022-03-08,7,Autumn,24.3,55.5,22.4,3.97,2,5.7,1.1,No Holiday,Yes,47.7
2022-03-08,8,Winter,27.8,52.3,25.2,4.9,5,3.8,1.2,Holiday,No,47.9
2022-03-08,9,Winter,29.5,56.7,26.9,3.73,4,7.4,2.7,No Holiday,Yes,58.6
2022-03-08,10,Winter,32.6,59.2,30.7,5.17,1,5.1,0.0,No Holiday,Yes,44.6
2022-03-08,11,Winter,34.2,57.3,31.7,5.32,2,5.3,2.0,No Holiday,Yes,52.6
2022-03-08,12,Winter,25.2,48.0,23.0,3.84,3,7.3,2.6,No Holiday,Yes,54.5
2022-03-08,13,Spring,20.4,67.1,18.3,3.57,2,4.3,3.3,No Holiday,Yes,44.7
2022-03-08,14,Winter,24.9,58.7,22.5,4.9,5,6.8,3.5,No Holiday,Yes,51.7
2022-03-08,15,Spring,28.3,53.4,26.3,4.95,4,6.7,1.9,No Holiday,Yes,53.0
2022-03-08,16,Winter,22.2,59.0,19.2,4.27,5,4.7,2.8,No Holiday,Yes,41.0
2022-03-08,17,Autumn,22.2,59.0,20.9,4.37,2,2.2,1.2,No Holiday,Yes,39.3
2022-03-08,18,Summer,28.7,53.7,27.0,4.92,1,5.0,1.6,No Holiday,Yes,49.2
2022-03-08,19,Spring,26.8,57.8,24.8,5.3,4,7.3,3.4,No Holiday,Yes,54.1
2022-03-08,20,Winter,27.2,54.4,24.9,4.78,4,6.6,2.0,No Holiday,Yes,50.1
2022-03-08,21,Autumn,23.2,56.4,20.6,3.59,2,8.4,2.2,Holiday,No,52.2
2022-03-08,22,Summer,25.8,54.5,23.9,5.4,5,4.0,1.0,No Holiday,Yes,42.1
2022-03-08,23,Spring,22.4,52.6,21.1,4.42,2,6.6,2.4,No Holiday,Yes,46.3
2022-03-09,0,Summer,31.5,56.1,29.0,4.85,4,3.0,2.8,No Holiday,Yes,53.4
2022-03-09,1,Autumn,32.2,57.7,29.8,4.59,2,5.4,2.7,No Holiday,Yes,48.8
2022-03-09,2,Spring,17.8,61.7,16.7,3.97,4,7.2,0.8,Holiday,No,38.2
2022-03-09,3,Summer,22.4,61.6,20.4,4.18,5,6.8,3.0,No Holiday,Yes,51.4
2022-03-09,4,Winter,19.5,60.4,18.3,4.74,1,5.2,1.0,No Holiday,Yes,36.9
2022-03-09,5,Spring,23.7,55.7,22.1,4.2,1,4.5,2.0,No Holiday,Yes,37.7
2022-03-09,6,Summer,26.6,60.4,25.0,4.24,2,3.0,0.4,No Holiday,Yes,43.9
2022-03-09,7,Autumn,19.8,53.6,17.3,4.42,4,4.5,1.8,No Holiday,Yes,44.1
2022-03-09,8,Autumn,22.4,54.7,20.3,4.7,1,2.4,1.0,No Holiday,Yes,33.0
2022-03-09,9,Spring,22.0,54.5,20.6,4.28,4,4.3,1.6,No Holiday,Yes,35.9
2022-03-09,10,Summer,28.0,60.9,25.6,5.14,5,1.4,2.1,No Holiday,Yes,37.7
2022-03-09,11,Spring,27.3,60.6,26.1,4.72,2,2.4,2.8,No Holiday,Yes,41.8
2022-03-09,12,Spring,23.4,59.9,21.2,4.46,4,6.7,2.8,No Holiday,Yes,55.1
2022-03-09,13,Summer,27.9,60.9,26.3,5.37,2,6.5,0.0,No Holiday,Yes,47.0
2022-03-09,14,Summer,24.3,54.2,22.4,4.74,4,4.4,2.7,Holiday,No,47.5
2022-03-09,15,Winter,25.6,58.7,23.4,4.48,4,5.1,2.2,No Holiday,Yes,49.2
2022-03-09,16,Summer,35.4,53.9,33.1,6.21,5,5.4,1.4,No Holiday,Yes,57.9
2022-03-09,17,Autumn,33.7,58.3,31.0,4.19,2,5.9,1.1,No Holiday,Yes,51.5
2022-03-09,18,Spring,20.5,58.4,18.5,5.08,3,5.7,1.9,No Holiday,Yes,43.6
2022-03-09,19,Spring,31.1,54.1,29.0,4.26,4,2.3,2.2,No Holiday,Yes,45.0
2022-03-09,20,Autumn,31.1,57.8,29.3,4.79,4,0.1,2.4,No Holiday,Yes,43.1
2022-03-09,21,Summer,21.3,62.1,19.2,4.11,1,3.0,1.8,No Holiday,Yes,42.4
2022-03-09,22,Autumn,31.1,53.0,28.9,5.04,2,4.7,0.0,No Holiday,Yes,53.4
2022-03-09,23,Autumn,34.7,54.3,32.7,5.97,3,6.9,1.5,No Holiday,Yes,55.4
2022-03-10,0,Winter,21.4,54.4,20.3,3.61,5,5.5,0.8,No Holiday,Yes,42.4
2022-03-10,1,Autumn,22.4,48.3,20.2,4.37,3,6.1,4.1,No Holiday,Yes,51.2
2022-03-10,2,Spring,32.1,56.2,29.9,4.92,5,3.2,2.1,No Holiday,Yes,49.8
2022-03-10,3,Autumn,28.4,58.9,26.7,4.98,3,4.9,2.7,No Holiday,Yes,54.6
2022-03-10,4,Spring,29.8,57.1,28.4,4.94,3,5.1,2.6,No Holiday,Yes,50.6
2022-03-10,5,Spring,28.7,48.6,26.0,4.92,2,3.5,2.3,No Holiday,Yes,44.6
2022-03-10,6,Spring,29.0,54.9,26.7,4.62,1,2.9,1.6,No Holiday,Yes,48.1
2022-03-10,7,Summer,20.4,50.0,18.5,3.78,3,4.5,1.5,Holiday,No,41.0
2022-03-10,8,Winter,32.2,60.8,30.8,5.37,4,6.3,0.0,No Holiday,Yes,53.1
2022-03-10,9,Spring,32.8,50.8,31.3,5.76,4,3.2,2.1,No Holiday,Yes,48.2
2022-03-10,10,Spring,25.9,62.3,23.2,4.29,4,4.6,2.3,No Holiday,Yes,49.2
2022-03-10,11,Summer,26.8,60.7,24.7,4.24,1,7.7,2.0,No Holiday,Yes,50.2
2022-03-10,12,Spring,19.3,55.6,17.6,4.24,3,4.0,2.1,No Holiday,Yes,38.0
2022-03-10,13,Autumn,29.6,51.6,27.3,4.94,5,5.0,0.8,No Holiday,Yes,39.5
2022-03-10,14,Autumn,29.9,57.4,28.3,5.4,5,4.8,1.7,No Holiday,Yes,47.0
2022-03-10,15,Winter,26.7,53.6,23.9,4.22,2,4.6,1.4,Holiday,No,48.1
2022-03-10,16,Spring,32.6,55.6,29.9,4.37,1,8.3,2.7,Holiday,No,59.7
2022-03-10,17,Summer,25.3,55.5,23.6,4.27,3,5.6,2.0,No Holiday,Yes,44.5
2022-03-10,18,Autumn,29.8,48.9,28.1,4.6,4,1.9,1.4,Holiday,No,46.4
2022-03-10,19,Summer,21.9,49.5,21.2,4.15,1,8.1,1.8,No Holiday,Yes,49.3
2022-03-10,20,Summer,26.9,57.8,25.6,4.37,1,5.5,1.0,No Holiday,Yes,52.0
2022-03-10,21,Autumn,26.1,54.9,24.8,4.98,3,4.3,1.7,No Holiday,Yes,47.2
2022-03-10,22,Summer,28.1,54.3,26.1,4.67,2,7.7,2.6,No Holiday,Yes,55.1
2022-03-10,23,Autumn,25.2,60.2,23.3,4.59,2,3.4,0.7,No Holiday,Yes,46.5
2022-03-11,0,Summer,26.3,61.8,25.0,4.71,2,8.4,1.9,Holiday,No,52.8
2022-03-11,1,Autumn,31.1,54.6,29.3,5.21,4,5.2,1.3,No Holiday,Yes,46.6
2022-03-11,2,Spring,24.8,56.2,22.6,4.47,4,7.0,0.7,No Holiday,Yes,52.5
2022-03-11,3,Winter,19.0,61.3,16.7,4.15,3,10.0,3.9,No Holiday,Yes,55.9
2022-03-11,4,Autumn,35.7,48.8,34.7,5.18,2,5.4,3.3,No Holiday,Yes,60.8
2022-03-11,5,Autumn,33.9,55.7,32.0,6.09,3,4.8,1.4,No Holiday,Yes,54.3
2022-03-11,6,Winter,20.5,61.0,19.2,3.94,2,2.9,1.7,Holiday,No,42.7
2022-03-11,7,Autumn,30.4,58.6,28.0,4.39,1,4.8,0.0,No Holiday,Yes,45.3
2022-03-11,8,Autumn,24.5,49.9,22.1,4.54,5,2.9,0.4,No Holiday,Yes,38.0
2022-03-11,9,Summer,28.3,53.5,26.8,4.41,5,4.6,0.9,No Holiday,Yes,45.3
2022-03-11,10,Winter,28.5,52.9,26.9,5.18,2,10.0,2.0,Holiday,No,57.8
2022-03-11,11,Spring,25.8,57.7,24.1,5.69,3,5.2,1.9,Holiday,No,42.2
2022-03-11,12,Autumn,23.1,60.0,22.2,3.91,4,3.9,2.3,Holiday,No,43.2
2022-03-11,13,Winter,23.5,63.9,21.4,4.52,2,4.6,2.7,No Holiday,Yes,47.6
2022-03-11,14,Summer,22.4,56.3,20.6,3.36,2,4.2,2.3,No Holiday,Yes,40.5
2022-03-11,15,Spring,22.8,56.2,20.4,4.51,4,7.1,0.9,No Holiday,Yes,43.9
2022-03-11,16,Winter,26.7,61.6,25.2,4.22,2,4.8,2.3,No Holiday,Yes,47.1
2022-03-11,17,Spring,23.4,59.2,21.7,4.03,1,8.2,2.6,Holiday,No,54.4
2022-03-11,18,Spring,30.4,60.9,29.2,4.49,4,4.4,1.6,No Holiday,Yes,45.2
2022-03-11,19,Spring,34.4,55.8,32.9,5.81,1,4.5,0.2,No Holiday,Yes,56.6
2022-03-11,20,Autumn,24.1,53.1,22.7,4.91,5,3.2,3.2,No Holiday,Yes,39.2
2022-03-11,21,Autumn,28.2,51.2,25.7,4.83,4,4.2,2.1,No Holiday,Yes,45.0
2022-03-11,22,Summer,29.5,49.9,27.8,4.52,4,1.5,0.0,No Holiday,Yes,42.6
2022-03-11,23,Summer,29.4,58.8,27.3,5.73,3,0.7,4.1,No Holiday,Yes,46.9
2022-03-12,0,Winter,27.4,61.5,25.6,4.36,3,6.2,1.5,Holiday,No,52.4
2022-03-12,1,Summer,30.7,63.2,29.3,3.99,4,1.5,4.4,No Holiday,Yes,45.4
2022-03-12,2,Spring,29.4,59.5,27.5,5.17,5,5.8,2.4,Holiday,No,50.2
2022-03-12,3,Spring,20.8,63.4,18.5,3.53,2,4.0,1.8,No Holiday,Yes,37.9
2022-03-12,4,Autumn,31.3,53.3,29.9,5.63,3,6.9,2.2,No Holiday,Yes,53.8
2022-03-12,5,Spring,31.4,50.9,29.0,4.95,5,1.6,1.3,No Holiday,Yes,43.9
2022-03-12,6,Winter,23.2,61.4,21.6,4.62,5,6.2,2.1,No Holiday,Yes,44.5
2022-03-12,7,Spring,27.2,58.5,25.4,5.42,3,5.7,4.0,No Holiday,Yes,46.8
2022-03-12,8,Spring,30.4,56.3,28.2,4.44,2,5.7,1.1,No Holiday,Yes,53.8
2022-03-12,9,Winter,26.0,58.8,24.3,4.31,3,7.2,2.5,Holiday,No,51.5
2022-03-12,10,Summer,32.4,56.6,30.3,5.2,5,5.1,1.3,No Holiday,Yes,53.2
2022-03-12,11,Summer,38.8,58.5,37.0,6.65,1,0.1,1.8,No Holiday,Yes,46.0
2022-03-12,12,Winter,23.1,63.3,21.0,3.98,3,5.9,4.0,No Holiday,Yes,51.0
2022-03-12,13,Autumn,20.1,61.1,19.3,3.71,5,5.6,2.5,No Holiday,Yes,51.2
2022-03-12,14,Spring,28.5,59.8,27.4,5.09,3,4.5,2.7,No Holiday,Yes,45.5
2022-03-12,15,Winter,30.6,57.9,28.3,4.77,5,3.3,2.1,No Holiday,Yes,44.8
2022-03-12,16,Spring,25.8,55.4,23.3,4.66,2,4.3,4.7,Holiday,No,46.3
2022-03-12,17,Autumn,34.3,57.7,32.7,4.65,5,7.9,1.1,Holiday,No,64.0
2022-03-12,18,Spring,20.3,53.3,18.4,5.14,4,3.2,0.4,Holiday,No,35.8
2022-03-12,19,Winter,30.5,60.1,28.3,4.37,1,1.5,3.7,No Holiday,Yes,48.6
2022-03-12,20,Spring,24.0,53.0,21.6,4.24,5,2.1,1.6,No Holiday,Yes,30.5
2022-03-12,21,Summer,35.6,55.5,34.6,5.54,3,4.9,2.4,No Holiday,Yes,55.8
2022-03-12,22,Autumn,37.0,50.5,35.4,6.65,3,8.3,3.7,No Holiday,Yes,63.3
2022-03-12,23,Autumn,23.2,60.3,21.3,3.65,5,9.4,2.4,No Holiday,Yes,58.2
2022-03-13,0,Autumn,24.3,57.6,21.9,5.42,4,6.3,4.2,No Holiday,Yes,53.2
2022-03-13,1,Winter,31.3,49.2,28.0,5.51,5,3.0,2.1,No Holiday,Yes,45.5
2022-03-13,2,Autumn,25.1,59.2,23.2,4.71,2,3.2,1.3,Holiday,No,46.2
2022-03-13,3,Summer,26.8,54.7,25.5,4.18,4,6.8,0.0,No Holiday,Yes,52.7
2022-03-13,4,Winter,27.1,60.4,24.9,5.0,5,7.7,2.3,No Holiday,Yes,58.0
2022-03-13,5,Summer,17.4,59.8,14.7,3.38,1,3.7,0.0,No Holiday,Yes,36.6
2022-03-13,6,Spring,26.9,58.5,24.9,5.33,4,7.8,2.3,No Holiday,Yes,52.8
2022-03-13,7,Spring,23.6,54.1,22.0,3.87,5,4.5,3.5,No Holiday,Yes,46.5
2022-03-13,8,Spring,24.5,55.3,22.1,4.4,1,6.4,2.0,No Holiday,Yes,47.0
2022-03-13,9,Spring,34.2,52.9,31.9,5.14,5,7.3,2.2,No Holiday,Yes,58.6
2022-03-13,10,Summer,20.7,62.2,19.2,3.58,2,2.0,2.9,No Holiday,Yes,36.3
2022-03-13,11,Winter,31.1,62.4,28.9,5.48,3,5.9,2.7,Holiday,No,53.3
2022-03-13,12,Winter,25.6,54.1,23.1,4.83,5,7.9,3.2,Holiday,No,60.1
2022-03-13,13,Autumn,25.6,61.6,23.0,5.16,4,3.9,2.0,Holiday,No,45.2
2022-03-13,14,Summer,31.0,47.0,29.0,4.21,5,2.9,0.0,No Holiday,Yes,41.6
2022-03-13,15,Spring,28.7,51.6,26.9,5.4,5,6.0,3.2,No Holiday,Yes,49.0
2022-03-13,16,Summer,29.9,52.2,27.2,6.24,5,5.3,1.8,Holiday,No,49.4
2022-03-13,17,Autumn,31.8,50.0,30.4,4.96,5,4.3,1.1,No Holiday,Yes,50.6
2022-03-13,18,Autumn,25.3,51.1,23.1,5.48,4,5.0,2.3,No Holiday,Yes,46.7
2022-03-13,19,Summer,23.9,59.5,22.6,4.26,4,1.7,2.2,No Holiday,Yes,38.6
2022-03-13,20,Summer,21.6,57.7,19.0,3.47,5,5.8,1.3,No Holiday,Yes,44.9
2022-03-13,21,Summer,22.9,59.7,21.0,4.13,3,8.2,0.7,No Holiday,Yes,49.9
2022-03-13,22,Winter,41.7,55.2,39.1,6.7,5,3.6,2.5,No Holiday,Yes,59.1
2022-03-13,23,Spring,33.2,56.1,31.0,4.9,4,3.3,1.2,No Holiday,Yes,50.0
2022-03-14,0,Summer,20.2,61.6,18.9,3.72,2,5.3,2.1,No Holiday,Yes,42.9
2022-03-14,1,Summer,20.4,58.6,17.7,4.34,5,10.0,2.4,Holiday,No,52.4
2022-03-14,2,Summer,29.4,51.4,26.6,4.94,5,7.2,3.0,No Holiday,Yes,55.0
2022-03-14,3,Autumn,29.7,60.3,27.3,5.27,5,4.8,4.1,Holiday,No,54.3
2022-03-14,4,Autumn,29.7,53.7,28.1,5.09,5,5.1,2.2,No Holiday,Yes,53.4
2022-03-14,5,Winter,25.7,53.5,23.9,4.81,1,7.4,1.6,No Holiday,Yes,49.4
2022-03-14,6,Spring,26.4,56.4,24.3,4.42,5,3.2,3.7,No Holiday,Yes,45.3
2022-03-14,7,Winter,28.6,52.8,27.0,4.98,4,6.2,3.0,No Holiday,Yes,50.1
2022-03-14,8,Spring,27.4,55.1,24.6,4.28,4,2.8,2.2,Holiday,No,39.0
2022-03-14,9,Autumn,15.9,61.6,13.8,4.23,1,6.8,2.2,No Holiday,Yes,39.1
2022-03-14,10,Autumn,25.9,58.6,25.2,4.27,5,4.4,2.0,No Holiday,Yes,42.5
2022-03-14,11,Autumn,22.7,54.6,20.6,4.84,3,5.4,2.2,No Holiday,Yes,43.0
2022-03-14,12,Winter,27.9,54.7,26.1,4.67,5,4.3,1.9,No Holiday,Yes,47.8
2022-03-14,13,Summer,41.9,56.7,40.0,6.29,4,6.4,1.0,Holiday,No,57.5
2022-03-14,14,Summer,28.8,58.3,27.0,4.64,2,4.7,2.0,Holiday,No,48.4
2022-03-14,15,Autumn,25.4,65.7,23.0,4.04,2,9.3,3.8,No Holiday,Yes,60.4
2022-03-14,16,Summer,31.6,60.2,29.0,4.29,3,7.8,1.2,No Holiday,Yes,53.3
2022-03-14,17,Summer,29.4,60.8,27.3,4.41,5,2.4,1.7,No Holiday,Yes,42.5
2022-03-14,18,Winter,29.1,50.7,27.3,4.75,1,5.4,1.1,No Holiday,Yes,44.3
2022-03-14,19,Spring,30.0,59.0,28.1,5.11,5,6.5,3.2,No Holiday,Yes,51.8
2022-03-14,20,Autumn,37.3,53.6,35.3,6.23,3,4.1,2.8,No Holiday,Yes,59.0
2022-03-14,21,Autumn,21.3,56.4,19.7,3.91,3,7.4,0.7,No Holiday,Yes,47.3
2022-03-14,22,Winter,29.4,56.9,27.1,4.5,3,7.2,0.0,No Holiday,Yes,57.2
2022-03-14,23,Winter,22.4,62.1,20.1,3.52,2,4.8,2.9,Holiday,No,42.8
2022-03-15,0,Summer,29.8,58.1,27.0,5.22,5,7.0,0.7,No Holiday,Yes,56.2
2022-03-15,1,Autumn,22.4,54.8,19.8,4.93,5,0.2,2.8,No Holiday,Yes,33.1
2022-03-15,2,Spring,24.9,60.5,23.3,5.12,1,7.7,1.4,Holiday,No,48.9
2022-03-15,3,Winter,25.5,54.8,23.1,4.91,3,6.8,2.7,No Holiday,Yes,58.9
2022-03-15,4,Spring,31.9,56.3,30.4,5.51,3,2.8,2.4,No Holiday,Yes,45.1
2022-03-15,5,Spring,31.6,54.3,29.2,6.01,4,5.5,1.5,No Holiday,Yes,56.0
2022-03-15,6,Autumn,20.8,57.9,19.0,4.24,4,0.9,1.1,No Holiday,Yes,33.0
2022-03-15,7,Autumn,27.3,59.9,25.8,5.05,2,3.5,2.6,No Holiday,Yes,42.4
2022-03-15,8,Winter,23.5,53.8,21.3,4.18,5,7.2,1.3,No Holiday,Yes,43.5
2022-03-15,9,Autumn,20.7,66.6,20.0,3.39,1,5.0,3.1,No Holiday,Yes,44.8
2022-03-15,10,Autumn,25.9,49.9,24.8,4.25,1,4.9,1.2,No Holiday,Yes,41.3
2022-03-15,11,Autumn,25.5,55.0,23.5,4.54,3,5.1,2.4,No Holiday,Yes,45.9
2022-03-15,12,Spring,39.1,54.7,37.1,5.94,1,4.9,1.6,No Holiday,Yes,50.5
2022-03-15,13,Winter,29.2,58.6,27.3,5.88,3,7.0,2.0,No Holiday,Yes,54.3
2022-03-15,14,Summer,20.1,58.6,18.9,4.05,5,3.8,1.3,Holiday,No,33.9
2022-03-15,15,Spring,24.2,57.5,22.6,5.01,1,5.8,1.8,Holiday,No,46.4
2022-03-15,16,Autumn,32.1,57.0,29.9,4.99,3,2.7,0.0,No Holiday,Yes,39.8
2022-03-15,17,Spring,37.4,52.8,35.2,5.59,5,6.5,1.2,No Holiday,Yes,61.0
2022-03-15,18,Autumn,19.1,64.9,17.1,3.24,5,4.4,1.4,No Holiday,Yes,33.0
2022-03-15,19,Autumn,17.6,63.1,15.0,3.39,3,4.9,1.9,No Holiday,Yes,39.1
2022-03-15,20,Spring,36.4,57.6,34.2,5.9,3,4.3,3.3,Holiday,No,57.1
2022-03-15,21,Winter,28.9,52.5,27.3,4.9,2,4.5,1.3,Holiday,No,47.9
2022-03-15,22,Autumn,22.7,57.9,20.8,4.74,5,3.0,3.4,No Holiday,Yes,38.4
2022-03-15,23,Winter,29.7,54.9,28.4,5.06,3,5.7,1.1,No Holiday,Yes,44.3
2022-03-16,0,Summer,13.8,56.8,11.9,3.21,5,6.1,0.9,No Holiday,Yes,39.8
2022-03-16,1,Autumn,27.0,58.3,24.5,5.78,1,2.3,0.1,No Holiday,Yes,39.0
2022-03-16,2,Winter,28.6,54.3,26.3,4.82,4,3.8,2.6,No Holiday,Yes,43.9
2022-03-16,3,Winter,31.6,58.1,28.9,5.74,4,5.1,2.1,No Holiday,Yes,53.9
2022-03-16,4,Summer,21.9,54.1,20.1,3.99,3,3.8,2.5,No Holiday,Yes,40.0
2022-03-16,5,Winter,27.4,63.6,24.8,5.1,3,4.6,2.1,No Holiday,Yes,45.5
2022-03-16,6,Winter,22.4,54.7,20.5,4.7,5,8.2,2.0,No Holiday,Yes,47.5
2022-03-16,7,Summer,28.3,57.4,25.5,4.93,3,3.0,2.3,Holiday,No,42.6
2022-03-16,8,Autumn,22.5,61.4,20.5,3.08,5,0.4,4.2,No Holiday,Yes,35.7
2022-03-16,9,Winter,25.0,55.2,22.6,4.51,3,3.8,1.5,No Holiday,Yes,43.6
2022-03-16,10,Winter,22.0,61.8,19.3,4.82,5,4.3,4.1,No Holiday,Yes,50.1
2022-03-16,11,Winter,30.3,51.0,28.4,5.29,3,4.0,2.9,No Holiday,Yes,44.9
2022-03-16,12,Spring,31.3,61.4,29.2,5.35,2,5.5,2.4,No Holiday,Yes,51.7
2022-03-16,13,Summer,25.8,57.3,23.2,3.72,5,2.9,2.6,Holiday,No,42.8
2022-03-16,14,Spring,27.2,54.5,25.3,4.36,2,2.6,0.0,No Holiday,Yes,41.2
2022-03-16,15,Summer,19.8,57.9,18.4,4.18,2,3.7,1.7,No Holiday,Yes,41.6
2022-03-16,16,Autumn,25.5,60.6,22.4,4.76,2,3.7,1.3,No Holiday,Yes,42.3
2022-03-16,17,Autumn,26.7,54.6,25.0,5.28,2,9.2,4.1,No Holiday,Yes,56.9
2022-03-16,18,Winter,40.1,50.0,38.0,5.94,1,8.1,1.7,No Holiday,Yes,65.0
2022-03-16,19,Summer,21.4,57.7,18.9,4.35,4,1.7,2.0,Holiday,No,31.4
2022-03-16,20,Autumn,34.3,50.0,32.6,5.44,1,1.1,2.0,Holiday,No,38.7
2022-03-16,21,Summer,32.0,62.7,30.5,4.7,3,4.8,0.7,Holiday,No,57.2
2022-03-16,22,Autumn,28.4,54.2,26.3,3.71,3,8.8,1.4,No Holiday,Yes,52.8
2022-03-16,23,Spring,35.8,57.6,34.7,5.79,4,6.3,2.8,No Holiday,Yes,57.2
2022-03-17,0,Autumn,28.9,57.2,27.0,4.97,4,4.9,0.0,No Holiday,Yes,47.4
2022-03-17,1,Spring,28.9,52.4,26.8,4.59,4,4.1,2.3,No Holiday,Yes,48.5
2022-03-17,2,Autumn,26.7,57.0,24.9,3.86,2,7.2,1.1,No Holiday,Yes,52.8
2022-03-17,3,Winter,33.1,58.2,31.9,5.63,1,5.4,3.3,No Holiday,Yes,57.9
2022-03-17,4,Spring,32.5,54.5,29.7,5.12,3,8.5,2.4,No Holiday,Yes,54.9
2022-03-17,5,Autumn,23.9,62.6,21.8,4.67,1,1.6,0.5,No Holiday,Yes,40.0
2022-03-17,6,Winter,20.4,63.0,17.7,4.97,1,5.8,1.6,No Holiday,Yes,45.1
2022-03-17,7,Spring,26.0,60.9,24.1,3.53,1,3.9,2.5,No Holiday,Yes,46.4
2022-03-17,8,Winter,23.0,56.3,21.4,3.95,4,5.8,1.7,No Holiday,Yes,46.7
2022-03-17,9,Summer,26.7,52.7,24.5,4.56,4,5.5,2.1,No Holiday,Yes,41.5
2022-03-17,10,Summer,33.2,52.6,31.3,6.05,3,6.0,2.0,No Holiday,Yes,53.6
2022-03-17,11,Spring,24.7,58.4,23.3,3.65,3,7.0,2.9,No Holiday,Yes,48.0
2022-03-17,12,Autumn,26.8,59.1,24.1,5.65,3,7.8,2.4,No Holiday,Yes,50.3
2022-03-17,13,Spring,27.3,48.1,25.6,4.8,1,8.9,2.0,Holiday,No,53.5
2022-03-17,14,Winter,31.2,55.6,30.2,5.08,4,5.0,2.0,No Holiday,Yes,53.3
2022-03-17,15,Autumn,15.8,60.9,13.1,3.48,2,3.9,0.9,No Holiday,Yes,35.7
2022-03-17,16,Summer,24.0,56.7,22.2,4.18,1,2.5,3.5,Holiday,No,43.6
2022-03-17,17,Autumn,28.1,61.7,26.4,5.33,5,5.9,5.0,No Holiday,Yes,53.4
2022-03-17,18,Summer,33.0,56.8,31.9,4.77,1,6.7,1.7,Holiday,No,56.2
2022-03-17,19,Autumn,24.5,62.9,21.7,4.63,4,2.3,2.0,No Holiday,Yes,39.9
2022-03-17,20,Autumn,17.6,58.9,16.3,3.57,5,7.3,3.0,Holiday,No,49.0
2022-03-17,21,Autumn,30.1,59.7,28.1,4.63,1,4.8,3.0,Holiday,No,53.3
2022-03-17,22,Winter,23.8,64.4,21.4,5.68,4,2.5,2.2,No Holiday,Yes,41.0
2022-03-17,23,Winter,21.1,63.9,18.8,4.31,4,3.3,1.0,No Holiday,Yes,35.8
2022-03-18,0,Spring,23.9,53.5,21.9,4.69,2,3.1,3.8,No Holiday,Yes,44.5
2022-03-18,1,Spring,26.1,56.2,24.9,5.18,1,3.1,2.7,No Holiday,Yes,44.7
2022-03-18,2,Summer,24.0,56.4,22.4,3.69,4,6.1,2.2,No Holiday,Yes,48.0
2022-03-18,3,Winter,16.0,62.2,13.9,4.47,3,6.7,1.3,No Holiday,Yes,39.8
2022-03-18,4,Summer,31.5,58.3,29.9,3.89,4,8.4,2.1,No Holiday,Yes,56.0
2022-03-18,5,Spring,33.4,51.6,31.3,4.95,2,3.6,0.2,No Holiday,Yes,47.7
2022-03-18,6,Summer,30.3,56.2,27.9,4.8,4,5.7,2.7,No Holiday,Yes,49.9
2022-03-18,7,Spring,21.3,50.5,18.8,4.42,1,3.7,3.0,Holiday,No,40.7
2022-03-18,8,Winter,26.0,63.0,24.6,4.71,1,5.0,2.2,Holiday,No,49.1
2022-03-18,9,Autumn,27.0,54.9,23.9,4.61,5,2.0,1.0,No Holiday,Yes,41.3
2022-03-18,10,Winter,30.0,56.2,27.6,4.99,1,2.8,2.5,No Holiday,Yes,42.5
2022-03-18,11,Summer,30.3,54.7,28.3,4.55,5,6.6,2.8,No Holiday,Yes,55.3
2022-03-18,12,Summer,23.3,62.6,20.8,3.58,3,2.0,1.3,No Holiday,Yes,43.8
2022-03-18,13,Winter,27.4,45.4,24.2,5.1,2,6.2,2.9,No Holiday,Yes,53.1
2022-03-18,14,Winter,29.3,56.1,28.0,5.28,3,3.6,2.5,No Holiday,Yes,46.5
2022-03-18,15,Spring,34.3,54.3,32.4,6.22,5,1.1,1.7,No Holiday,Yes,48.9
2022-03-18,16,Summer,30.5,54.0,29.7,4.66,4,0.0,1.4,No Holiday,Yes,45.9
