Unnamed: 0,age,gender,study_hours,attendance,extracurricular,parental_education,region,score
2528,17,male,6.3,93,yes,none,north,14.64
1025,18,female,1.8,63,no,none,east,8.38
2421,17,female,4.3,93,no,none,south,13.59
14,15,female,0.2,80,yes,none,west,0.0
426,16,male,0.3,97,no,high school,south,0.22
2538,17,female,0.9,68,no,high school,south,0.0
3104,17,male,2.5,57,yes,high school,south,4.34
2928,17,male,2.0,87,no,high school,north,54.56
2936,16,male,0.3,91,yes,high school,south,0.0
2196,18,male,1.7,53,no,high school,south,0.0
400,18,male,0.6,69,no,bachelor,east,13.97
3314,15,male,1.7,87,yes,high school,south,5.92
1386,15,male,1.5,97,yes,high school,south,5.16
790,16,female,0.4,93,no,none,south,0.0
3228,16,female,1.4,66,yes,none,south,0.0
913,15,female,9.6,58,yes,high school,east,63.81
3244,18,male,2.5,99,yes,high school,north,44.17
2590,16,male,0.9,96,no,high school,south,0.0
4134,17,female,0.4,90,yes,high school,east,2.38
3034,16,female,0.9,81,no,none,east,0.0
1539,18,female,8.9,89,no,high school,east,30.45
2679,15,male,0.8,93,no,master,east,39.77
3166,16,male,1.8,54,no,high school,south,0.0
2075,17,male,0.9,86,no,bachelor,south,8.93
3201,18,male,0.9,54,yes,bachelor,south,14.5
23,15,female,1.1,86,no,high school,south,3.21
1919,17,female,0.9,54,yes,high school,north,7.0
3016,17,female,1.8,97,yes,none,west,1.4
3261,17,male,2.5,91,no,high school,south,0.0
151,18,male,1.0,94,no,none,south,0.0
1832,17,male,6.8,85,no,high school,west,13.36
3608,17,male,1.2,64,no,none,south,0.0
1711,16,male,0.2,58,no,high school,south,12.04
4192,18,male,1.6,52,no,high school,east,0.0
3433,18,male,9.2,60,no,none,east,33.02
202,18,female,0.4,51,no,high school,east,0.0
672,16,female,4.6,81,no,none,south,0.0
1566,18,female,1.5,97,no,high school,east,3.23
535,17,male,0.8,57,yes,none,east,0.0
4007,18,female,0.6,82,no,master,south,0.0
673,17,female,1.4,97,no,bachelor,south,0.76
1859,16,male,2.1,94,yes,master,north,27.18
964,18,male,1.8,69,no,high school,south,0.0
2268,17,female,1.2,91,no,high school,south,0.0
2836,16,female,1.2,83,yes,none,south,5.29
3705,16,male,0.3,50,no,high school,south,0.0
405,16,female,6.1,93,no,high school,west,15.49
3080,15,male,4.1,56,yes,none,south,14.29
121,17,male,4.0,58,no,none,south,0.0
362,15,female,2.5,84,no,bachelor,east,22.77
842,17,female,4.8,87,no,none,south,5.32
3538,16,male,2.0,50,no,high school,west,4.23
3435,16,female,1.3,59,yes,bachelor,north,8.05
3296,17,female,6.0,52,yes,high school,east,43.94
3155,18,female,1.0,85,no,none,east,0.51
2811,17,male,4.0,94,no,none,west,4.85
3223,18,female,3.7,67,no,high school,east,14.81
2035,16,female,0.2,67,yes,high school,north,2.77
31,15,female,4.8,92,yes,high school,east,17.29
3133,17,female,1.4,66,no,none,south,0.0
1027,15,female,1.4,88,no,none,east,0.0
3245,18,male,1.6,98,no,none,south,0.0
3777,16,female,1.2,63,no,bachelor,south,0.69
393,15,female,6.5,53,no,none,south,2.04
370,18,male,1.4,67,no,high school,south,1.0
3090,16,male,1.8,91,yes,high school,south,13.58
3328,18,female,0.4,54,yes,none,south,0.0
2242,17,male,1.0,99,no,high school,south,0.0
3174,15,male,1.9,50,no,high school,east,0.0
3865,17,male,1.2,99,yes,none,east,3.55
3820,17,male,1.3,81,yes,none,east,1.22
335,16,male,2.6,80,yes,high school,south,0.0
746,18,male,0.8,88,no,bachelor,west,14.03
1962,16,male,1.3,81,yes,high school,south,7.16
2553,15,female,4.8,67,no,master,north,23.46
2954,17,male,2.8,97,yes,bachelor,south,40.0
303,15,male,1.3,91,yes,none,east,14.4
3811,16,female,3.3,80,yes,none,south,10.63
403,17,female,0.4,95,no,none,east,0.0
401,15,female,2.2,88,no,bachelor,west,3.02
3564,17,female,3.4,60,no,none,north,22.01
2218,18,male,6.6,98,yes,none,north,15.84
2238,15,male,8.8,80,yes,high school,west,67.63
2378,18,female,1.3,93,yes,high school,east,16.5
2289,16,male,0.6,56,no,bachelor,west,0.0
2192,17,male,8.0,94,no,none,east,68.6
1975,17,female,3.6,67,no,master,west,20.38
2500,15,male,0.7,51,yes,bachelor,south,3.93
419,18,female,2.0,82,yes,none,south,1.24
1338,16,male,0.4,80,yes,high school,south,0.0
45,18,female,0.8,57,yes,high school,east,0.0
656,16,female,1.6,85,no,high school,east,11.8
25,16,male,7.4,62,no,none,north,10.19
584,18,female,0.2,55,yes,high school,east,4.31
68,16,female,3.1,89,no,high school,south,9.65
2780,16,female,1.2,69,no,bachelor,west,13.59
2713,15,female,9.2,60,no,none,south,29.54
3750,18,female,5.6,69,no,bachelor,east,15.75
658,15,male,2.0,95,no,high school,east,4.09
712,17,male,1.6,88,no,none,east,0.0
674,16,female,0.5,99,yes,high school,south,0.0
2614,15,female,0.7,89,no,none,north,11.9
3191,15,female,3.7,62,no,high school,east,1.17
1111,15,female,6.0,81,no,none,west,5.77
3620,15,female,2.0,94,yes,none,south,0.33
2351,18,male,2.1,96,no,high school,south,8.37
2735,17,female,3.2,90,yes,none,south,9.16
1204,18,female,1.2,64,yes,high school,south,4.97
3761,18,female,3.5,69,no,high school,south,2.32
2098,16,female,2.7,93,yes,master,south,6.68
59,17,male,2.0,54,no,high school,south,0.0
3707,17,male,1.3,63,no,high school,east,0.0
3214,15,male,0.7,66,yes,none,east,24.18
2772,18,male,0.8,99,no,bachelor,south,0.0
345,18,female,0.3,66,no,high school,south,0.0
3083,17,male,6.2,91,no,high school,south,37.96
685,16,female,1.3,64,no,none,west,0.0
1461,18,male,1.5,52,yes,master,east,35.71
368,17,male,0.3,94,yes,none,east,1.71
1166,17,female,4.6,54,yes,none,north,19.8
2595,16,male,3.4,60,no,none,north,15.55
3890,15,male,0.2,56,no,none,south,0.0
3963,15,male,3.5,99,no,high school,east,50.81
1992,16,male,0.6,63,yes,bachelor,east,30.79
2577,15,male,4.7,88,no,none,north,0.0
3888,15,male,9.4,63,yes,bachelor,south,20.2
1184,18,male,4.1,57,no,none,east,7.46
565,17,female,1.4,59,no,none,north,7.29
220,15,female,4.0,84,no,none,south,3.4
1208,15,female,0.2,82,no,high school,south,5.49
1762,18,female,1.9,87,no,high school,south,1.07
2899,16,female,7.0,81,no,none,east,13.84
2267,15,male,2.7,98,yes,none,east,10.34
2030,18,male,1.6,80,no,master,south,6.22
1167,15,male,4.3,64,yes,bachelor,east,16.72
1698,18,male,3.1,51,yes,none,south,0.0
2297,18,male,0.6,88,no,none,east,0.0
2636,15,male,0.3,84,no,none,south,0.0
3201,18,male,0.9,54,yes,bachelor,south,14.5
155,16,male,1.9,87,yes,none,south,2.86
922,15,female,1.2,67,no,high school,south,0.0
14,15,female,0.2,80,yes,none,west,0.0
2497,16,female,1.3,99,no,high school,south,2.56
1332,16,female,9.9,83,yes,high school,east,79.17
3285,18,female,2.5,94,no,high school,south,2.86
217,17,female,3.7,63,no,master,east,15.89
2402,17,female,0.9,90,yes,bachelor,south,13.34
3739,18,male,1.2,60,yes,none,south,0.0
3883,17,male,3.2,92,no,none,west,0.0
3729,18,female,0.3,80,no,high school,east,35.81
2120,15,male,2.1,83,yes,none,north,6.33
3995,16,female,0.5,90,yes,high school,south,2.99
1297,17,female,1.2,87,no,none,north,0.0
3730,18,male,1.4,89,yes,high school,south,6.76
3011,15,male,0.9,86,no,high school,west,0.0
1013,18,male,0.4,98,yes,none,east,0.0
3490,17,male,5.0,99,yes,none,east,15.13
3281,18,female,1.2,89,yes,none,east,6.46
753,17,male,1.2,67,yes,high school,east,1.2
1593,15,female,2.8,57,no,none,south,0.0
2379,16,female,0.2,99,yes,none,east,3.94
2292,16,female,0.6,97,yes,none,south,0.0
1042,18,female,3.5,98,no,high school,east,13.13
2950,17,female,1.9,61,yes,master,south,8.07
2738,17,male,3.7,54,no,none,east,4.1
3519,15,male,4.3,81,no,high school,north,7.64
4085,18,female,1.2,66,yes,high school,south,3.84
953,16,male,8.4,55,yes,bachelor,south,18.03
3485,15,female,0.2,60,no,bachelor,east,1.1
1765,18,female,1.1,50,no,none,south,0.0
22,16,male,3.1,97,no,high school,south,16.02
2285,16,female,3.9,58,yes,none,south,16.15
399,17,female,0.9,53,no,none,south,0.0
3228,16,female,1.4,66,yes,none,south,0.0
452,15,female,0.4,56,yes,high school,north,13.78
2310,18,male,1.9,81,yes,bachelor,south,4.41
3553,18,male,4.6,93,no,none,south,6.2
1946,15,female,1.3,83,no,none,south,0.0
1867,15,female,0.6,67,no,high school,north,1.71
3754,15,female,1.8,66,no,high school,south,16.0
2781,18,female,1.2,51,no,master,east,11.04
2378,18,female,1.3,93,yes,high school,east,16.5
3235,17,male,4.7,92,yes,none,north,40.31
1204,18,female,1.2,64,yes,high school,south,4.97
785,16,female,1.1,82,yes,high school,south,13.07
2686,17,male,1.5,90,yes,none,east,9.29
1106,16,male,2.8,67,no,bachelor,north,13.02
2640,16,male,3.9,67,no,none,north,10.82
2278,15,male,1.2,52,yes,bachelor,north,14.8
1791,16,female,0.8,90,no,none,east,0.0
3879,16,female,0.4,95,yes,none,south,6.28
3236,18,male,6.0,66,yes,bachelor,south,20.62
1814,16,male,0.3,92,no,none,west,0.0
267,17,male,7.9,68,no,high school,south,52.07
3499,15,female,0.9,97,yes,none,south,0.0
1421,18,male,1.4,99,no,none,east,12.34
2234,17,male,0.5,82,yes,none,north,3.14
3089,15,female,0.7,56,no,high school,south,0.41
1836,15,female,3.3,99,yes,none,north,12.91
94,17,male,7.7,89,no,high school,east,28.32
3201,18,male,0.9,54,yes,bachelor,south,14.5
1957,15,female,0.9,51,no,none,east,0.0
1205,16,male,8.1,87,no,none,south,12.76
2700,18,female,3.8,89,no,high school,east,19.35
1328,18,female,0.2,50,yes,high school,north,27.58
2447,15,male,1.1,67,yes,none,north,2.99
1760,17,male,3.2,66,no,high school,south,7.39
802,17,male,4.6,56,no,none,south,0.0
379,15,female,4.7,56,yes,bachelor,east,27.27
2924,18,female,0.5,91,no,none,south,0.0
875,18,female,9.7,95,no,bachelor,east,35.89
3892,18,female,0.8,55,yes,bachelor,south,2.54
1233,15,male,3.5,96,no,master,south,23.49
3494,15,male,3.4,62,yes,bachelor,north,15.35
1548,17,male,0.2,88,yes,high school,east,14.13
1056,15,female,0.1,90,yes,none,south,1.81
1898,16,male,1.8,87,no,none,west,8.77
3093,17,female,1.5,66,yes,high school,west,0.0
1654,16,male,1.2,64,yes,high school,north,9.11
3076,15,female,3.5,98,no,high school,south,9.93
2893,16,female,0.8,90,yes,none,east,0.0
104,17,female,0.6,93,yes,bachelor,east,7.09
2984,18,female,8.3,59,yes,bachelor,east,79.24
2703,15,female,3.8,87,no,high school,north,15.66
4169,15,male,3.3,90,no,high school,south,4.29
3129,18,female,1.9,91,no,none,south,0.0
131,15,female,1.3,97,yes,none,south,0.0
303,15,male,1.3,91,yes,none,east,14.4
2865,16,female,0.7,66,no,none,south,0.0
3940,15,male,0.5,59,no,none,north,0.0
2925,18,female,0.6,80,no,high school,east,14.91
3372,16,male,0.5,55,no,high school,north,40.34
3090,16,male,1.8,91,yes,high school,south,13.58
3280,16,female,0.7,69,no,high school,north,28.18
141,15,female,2.0,61,yes,master,east,13.44
3824,15,female,3.6,61,no,bachelor,south,6.48
3892,18,female,0.8,55,yes,bachelor,south,2.54
2382,15,male,6.3,56,no,none,east,26.31
3117,18,female,3.0,60,no,none,south,0.0
3992,15,female,3.8,96,no,high school,west,4.54
2477,15,female,1.8,51,no,none,east,1.72
4186,16,male,1.7,94,yes,master,west,39.82
2496,18,female,2.2,87,no,bachelor,south,15.37
250,18,male,0.3,85,yes,master,east,12.3
558,16,male,3.1,91,no,bachelor,south,27.13
3297,18,female,0.3,80,no,high school,west,0.0
3215,16,female,1.6,55,no,none,south,0.0
2548,17,male,9.6,85,no,high school,south,29.47
2688,18,female,6.4,67,yes,high school,north,27.74
2825,15,male,9.1,55,no,high school,south,14.57
3528,15,female,2.7,53,no,master,south,0.0
1362,16,male,3.8,53,no,high school,north,14.62
1901,18,male,2.0,86,no,high school,south,7.04
2389,16,male,2.7,50,no,high school,south,22.09
2910,15,female,0.4,96,yes,high school,west,27.6
1321,15,male,2.9,97,no,high school,west,10.83
189,16,female,1.1,54,no,none,south,0.0
3889,15,male,1.3,82,yes,none,south,0.0
1554,16,female,8.4,61,yes,master,north,92.75
3935,16,female,0.5,92,no,bachelor,south,0.0
2828,15,male,0.3,50,yes,high school,south,4.13
2386,18,male,1.1,87,yes,high school,east,14.57
3858,15,female,6.6,81,no,high school,south,12.47
1842,18,female,3.3,83,yes,bachelor,south,15.9
1816,15,male,1.6,60,yes,high school,east,29.33
4144,17,female,1.7,89,no,none,east,1.04
2137,17,male,6.9,56,no,none,east,7.49
4040,17,male,3.0,60,no,none,east,0.0
2964,15,male,0.5,80,yes,bachelor,east,13.9
3612,15,male,3.8,67,no,master,south,13.78
4093,16,male,3.5,85,no,master,east,15.67
1357,16,male,1.0,62,yes,high school,south,12.25
3950,15,male,1.1,95,yes,none,south,0.0
3338,15,female,2.9,82,no,none,east,5.24
2158,15,male,0.5,53,no,bachelor,north,12.7
391,17,female,2.0,86,yes,master,east,47.63
1816,15,male,1.6,60,yes,high school,east,29.33
3542,15,male,0.6,55,no,none,north,4.12
3957,15,female,5.3,89,yes,none,south,6.3
4187,16,female,1.6,66,no,bachelor,east,7.94
4185,18,male,2.5,83,no,none,south,0.0
4163,15,male,1.2,96,yes,none,west,16.64
2806,17,male,0.6,62,yes,none,south,0.0
2947,16,female,4.1,82,no,none,east,8.25
3837,16,female,7.8,82,yes,bachelor,south,28.96
3119,17,female,0.3,56,yes,none,west,0.0
38,16,female,3.2,95,yes,none,east,0.0
2930,18,male,9.5,54,no,bachelor,south,24.15
3574,16,female,0.2,66,no,none,north,2.08
1986,15,male,3.1,54,no,high school,south,0.0
2964,15,male,0.5,80,yes,bachelor,east,13.9
1944,16,female,4.5,87,no,high school,south,7.67
3186,18,female,8.7,52,yes,bachelor,east,27.4
1339,18,female,1.9,81,no,none,south,2.27
933,17,male,7.7,58,no,high school,south,15.14
542,17,male,1.6,81,yes,high school,east,34.42
2671,17,male,0.1,83,no,bachelor,east,6.12
1700,18,male,2.4,50,no,bachelor,south,12.15
2184,16,female,0.9,96,no,bachelor,west,23.3
3235,17,male,4.7,92,yes,none,north,40.31
1320,18,male,0.6,63,no,high school,west,0.0
2613,17,female,1.6,80,no,none,west,1.34
319,17,female,4.1,88,yes,none,north,13.93
3517,16,male,0.4,54,yes,bachelor,east,3.88
2552,16,female,3.2,93,no,high school,south,0.0
3448,17,male,4.4,58,no,none,south,0.0
3392,18,male,3.8,94,no,high school,north,18.25
2455,16,female,1.0,83,yes,none,south,0.0
1282,16,female,1.6,97,yes,bachelor,south,11.78
2002,15,female,0.6,94,no,high school,north,18.16
3259,16,female,4.5,53,no,none,east,0.9
1001,15,male,0.4,58,no,bachelor,south,0.0
2651,18,male,0.2,69,no,high school,east,13.85
3989,18,male,0.1,68,no,none,south,0.0
2626,18,female,0.2,81,no,bachelor,west,4.93
1707,15,male,8.4,91,yes,none,south,27.7
3153,18,female,0.8,94,no,high school,north,13.48
3607,15,female,1.7,63,no,none,east,0.25
1101,15,female,0.5,99,yes,none,east,0.45
3225,15,female,0.3,96,no,bachelor,south,2.53
2436,18,male,4.1,98,no,none,south,0.0
1126,16,male,0.9,85,no,none,east,0.0
1498,15,female,3.2,65,yes,none,east,5.51
2719,18,male,1.9,97,yes,high school,south,4.44
2082,16,male,5.2,90,yes,high school,east,35.96
2186,17,male,1.9,90,yes,high school,east,16.34
3160,15,male,3.9,81,no,high school,east,6.81
646,17,male,0.7,64,no,high school,south,0.0
2120,15,male,2.1,83,yes,none,north,6.33
1787,17,female,0.4,55,no,none,south,0.0
116,15,female,0.8,62,yes,bachelor,south,12.06
1026,15,female,2.3,84,yes,high school,south,5.02
910,15,female,7.7,90,no,none,south,47.61
1301,16,female,2.6,84,no,none,south,5.81
2672,15,male,2.9,85,yes,high school,east,17.15
3277,15,female,0.1,96,yes,none,north,9.6
3642,15,female,4.5,53,no,high school,south,3.57
1528,16,male,3.6,96,yes,none,east,10.18
2827,16,female,0.4,87,no,none,east,0.0
516,16,female,2.5,97,no,high school,south,24.31
3345,17,female,2.7,95,yes,none,south,0.0
3068,18,male,6.1,87,no,high school,east,13.91
494,16,male,2.1,54,yes,none,north,3.27
3438,18,male,3.8,90,no,high school,south,6.87
1341,15,female,1.4,52,yes,none,south,0.0
758,18,male,0.8,96,no,none,east,10.69
3273,18,male,9.3,92,no,none,south,40.12
2529,17,female,3.1,61,yes,none,west,0.0
3933,17,female,2.8,57,no,high school,south,0.0
521,16,female,2.1,80,no,bachelor,south,18.23
2141,18,female,1.1,82,no,high school,south,10.43
3269,15,male,0.8,62,yes,bachelor,south,27.35
2894,16,male,1.0,89,no,none,south,0.0
2483,18,male,1.6,54,no,high school,east,9.42
4013,17,male,3.8,90,yes,bachelor,east,15.67
159,16,male,1.8,89,no,none,south,0.0
3835,15,female,1.3,97,no,none,east,0.0
2888,18,female,0.2,98,no,high school,south,7.13
1493,15,male,1.1,91,no,high school,south,0.0
3334,18,male,0.6,85,no,bachelor,east,10.01
4017,15,male,4.8,80,yes,master,south,34.76
3641,15,female,2.8,94,yes,high school,south,5.32
3278,15,male,2.4,58,no,high school,north,9.56
2534,15,female,6.2,95,no,none,south,7.84
1410,18,male,4.6,66,yes,high school,north,51.49
554,18,male,0.6,65,yes,high school,east,0.0
536,15,male,1.0,84,yes,high school,east,22.72
705,17,female,5.0,67,no,master,south,30.03
2128,17,male,6.4,62,no,high school,south,9.89
193,18,male,0.5,57,no,none,north,0.0
3532,18,female,0.3,87,no,high school,south,3.39
1962,16,male,1.3,81,yes,high school,south,7.16
3978,16,male,1.0,68,no,bachelor,south,1.95
2690,16,female,1.8,96,yes,bachelor,east,18.46
2323,18,male,7.8,84,no,high school,south,14.36
1148,17,female,8.8,87,yes,high school,south,23.15
3805,15,female,1.2,96,no,bachelor,north,18.79
710,18,male,1.2,64,no,high school,south,10.71
3124,16,male,1.7,95,yes,none,south,0.0
767,18,female,0.5,92,yes,high school,south,12.95
1833,15,female,2.0,93,no,none,north,5.41
1098,18,female,3.7,83,yes,none,north,6.09
3613,15,male,5.3,84,no,master,west,18.95
490,16,male,3.1,94,no,none,south,0.0
3830,17,male,0.9,63,no,master,south,11.58
100,15,male,0.5,91,yes,high school,south,0.0
1641,16,female,5.0,93,yes,high school,south,12.51
846,17,female,1.4,89,no,bachelor,south,14.8
4028,16,female,1.9,67,yes,high school,south,0.0
1190,18,female,1.4,89,no,high school,south,5.07
1687,15,male,0.5,99,no,high school,north,9.85
478,16,female,3.6,82,no,none,west,1.28
1512,18,female,0.6,80,no,high school,north,12.74
4110,17,female,4.7,81,yes,high school,north,16.4
3856,15,male,0.2,60,yes,high school,south,4.44
1372,17,female,1.9,57,yes,high school,east,7.63
1937,18,female,4.3,63,no,high school,east,15.78
4161,18,female,1.9,80,no,high school,east,15.28
2092,16,male,1.5,81,no,master,south,7.23
3234,16,male,3.7,98,yes,high school,south,5.08
3036,18,male,1.2,91,yes,master,south,8.6
482,15,male,0.7,83,no,none,east,0.0
1467,15,male,0.3,68,yes,high school,south,0.44
1459,15,female,4.1,87,no,none,east,18.69
966,18,female,1.8,85,no,none,east,4.03
449,18,male,8.8,85,no,high school,south,51.64
999,15,male,0.1,94,no,high school,north,0.95
232,18,male,0.5,56,no,high school,south,0.0
2973,16,female,1.1,93,no,none,south,0.0
3523,15,male,8.4,54,yes,none,south,11.48
976,16,male,4.3,92,yes,none,north,24.28
1204,18,female,1.2,64,yes,high school,south,4.97
568,15,female,4.3,81,no,high school,south,10.39
3264,18,male,1.4,65,no,none,west,0.0
1165,16,male,0.3,56,no,master,east,26.82
331,16,male,2.1,53,no,none,south,0.0
570,17,male,1.7,88,yes,high school,north,16.5
527,15,male,4.3,59,yes,high school,south,38.64
1683,18,male,1.9,88,yes,none,north,9.43
2861,18,male,1.0,83,no,none,north,0.0
344,17,female,4.0,81,no,none,east,0.0
453,15,female,1.3,87,yes,bachelor,south,6.51
4070,16,female,1.3,80,yes,none,north,3.98
2453,18,female,1.4,88,no,high school,south,10.35
2072,15,female,1.9,90,no,bachelor,south,8.79
315,17,male,4.0,99,no,none,east,15.52
2596,16,female,1.0,63,yes,bachelor,south,8.19
788,16,female,1.2,88,yes,none,south,0.0
3059,17,male,1.4,67,yes,none,south,0.0
138,15,female,0.3,67,yes,bachelor,south,0.0
3479,15,male,4.1,67,yes,high school,east,9.32
563,15,male,8.8,88,yes,high school,south,38.55
1412,15,female,4.3,68,no,none,east,0.56
2465,17,female,0.6,65,no,bachelor,east,7.2
394,16,male,1.1,93,yes,high school,south,1.27
2269,18,male,0.4,54,no,bachelor,south,0.0
919,15,male,0.9,53,yes,none,south,0.0
200,18,male,8.5,60,yes,bachelor,south,25.25
1858,15,male,0.4,66,yes,high school,east,0.0
3154,15,male,4.9,82,yes,high school,east,19.88
3196,15,male,0.2,81,no,high school,south,0.0
2607,16,male,1.6,80,no,high school,south,3.35
2660,18,male,0.3,93,no,high school,east,30.56
2326,16,female,5.7,89,yes,high school,south,31.48
599,16,male,0.4,58,no,high school,west,0.0
4177,18,female,5.4,91,no,high school,north,17.77
412,17,male,4.1,82,no,high school,east,9.51
953,16,male,8.4,55,yes,bachelor,south,18.03
1044,15,female,2.5,82,no,high school,north,5.85
1500,17,female,1.3,99,no,high school,east,5.85
862,17,female,4.3,62,no,none,north,15.81
3077,15,male,1.4,99,yes,high school,north,37.81
1013,18,male,0.4,98,yes,none,east,0.0
583,16,female,3.9,98,yes,high school,south,7.11
4225,16,male,3.5,88,no,high school,south,12.07
2008,16,female,0.7,80,yes,bachelor,south,0.28
4209,18,female,9.9,60,no,none,east,23.51
